case,DAT,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,일간누적분무량,시간당백색광량,일간누적백색광량,시간당적색광량,일간누적적색광량,시간당청색광량,일간누적청색광량,시간당총광량,일간누적총광량,predicted_weight_g
19,7,30.28856743,59.22562265,464.4653955,0.41303684,478.21375,11477.13,8721.365454,209312.7709,0,0,0,0,8721.365454,209312.7709,4.772165306
19,8,30.9527083,59.65840267,462.4933734,0.399759379,382.6245833,9182.99,8721.365454,209312.7709,0,0,0,0,8721.365454,209312.7709,6.31249134
19,9,30.83305542,59.7388889,473.2979167,0.394719974,510.2554167,12246.13,8732.452646,209578.8635,0,0,0,0,8732.452646,209578.8635,8.037454075
19,10,29.31944671,59.80064787,493.1088362,0.40663206,384.2320833,9221.57,8740.8325,209779.98,0,0,0,0,8740.8325,209779.98,10.33054286
19,11,27.67663599,59.37145836,471.9475282,0.419720934,415.2020833,9964.85,8737.351638,209696.4393,0,0,0,0,8737.351638,209696.4393,12.5808322
19,12,24.26270236,56.7281874,361.3810852,0.456296636,544.1725,13060.14,8730.647754,209535.5461,0,0,0,0,8730.647754,209535.5461,15.1800147
19,13,25.4399905,59.97555433,414.6232109,0.447107013,525.9541667,12622.9,8734.515379,209628.3691,0,0,0,0,8734.515379,209628.3691,18.60000637
19,14,29.55017232,60.0687165,394.8166383,0.403949733,485.07125,11641.71,8735.933508,209662.4042,0,0,0,0,8735.933508,209662.4042,22.57050785
19,15,24.88798602,59.87263894,380.2243056,0.45482294,448.3154167,10759.57,8730.260992,209526.2638,0,0,0,0,8730.260992,209526.2638,26.46708959
19,16,26.95703666,60.2246906,402.578858,0.440348984,1553.950833,37294.82,4383.824017,105211.7764,0,0,0,0,4383.824017,105211.7764,31.2796814
19,17,26.89165363,60.28882411,390.5889124,0.428852563,1627.2225,39053.34,4380.987758,105143.7062,0,0,0,0,4380.987758,105143.7062,35.48939994
19,18,30.34075909,60.88109818,393.2247646,0.337104227,1785.634583,42855.23,4383.050492,105193.2118,0,0,0,0,4383.050492,105193.2118,41.97869086
19,19,31.64468865,61.0001293,419.5186782,0.298617312,1650.2575,39606.18,4381.503442,105156.0826,0,0,0,0,4381.503442,105156.0826,49.49825069
19,20,30.31873554,61.60738989,406.1503113,0.319774836,1661.03125,39864.75,4383.179413,105196.3059,0,0,0,0,4383.179413,105196.3059,58.0691085
19,21,30.5377341,62.04226033,385.115598,0.333833241,1683.575833,40405.82,4383.308333,105199.4,0,0,0,0,4383.308333,105199.4,67.20986203
19,22,26.59167137,60.68462396,385.9094742,0.389808891,1678.645,40287.48,4384.081858,105217.9646,0,0,0,0,4384.081858,105217.9646,75.50325717
19,23,26.77340975,61.37602752,400.8525188,0.317791358,1150.762083,27618.29,5133.240821,123197.7797,0,0,0,0,5133.240821,123197.7797,85.4189581
19,24,24.4764618,63.33200214,394.0360405,0.329333111,114.69625,2752.71,8732.452646,209578.8635,0,0,0,0,8732.452646,209578.8635,98.16690056
19,25,23.91296688,63.99820885,406.5455517,0.33042206,109.87375,2636.97,8728.971783,209495.3228,0,0,0,0,8728.971783,209495.3228,110.167875
19,26,24.50526356,63.89695031,376.836476,0.32330682,126,3024,8731.5502,209557.2048,0,0,0,0,8731.5502,209557.2048,117.09679
19,27,26.63053718,62.96303371,350.4571272,0.303425553,115.2320833,2765.57,8727.553654,209461.2877,0,0,0,0,8727.553654,209461.2877,129.0062079
20,0,25.13097223,58.26003486,660.48125,2.394308499,240.0125,5760.3,10635.96875,255263.25,0,0,0,0,10635.96875,255263.25,2.049589395
20,1,25.46243062,61.33015997,612.3194445,2.386659291,240.0125,5760.3,10659.56126,255829.4703,0,0,0,0,10659.56126,255829.4703,2.270775396
20,2,25.27402766,64.20238209,590.4668056,2.408713094,207.4291667,4978.3,10663.42889,255922.2933,0,0,0,0,10663.42889,255922.2933,2.773040565
20,3,25.70172109,63.90605423,543.3012897,2.4141257,207.4291667,4978.3,10578.47006,253883.2814,0,0,0,0,10578.47006,253883.2814,3.048702976
20,4,26.22201382,64.28402747,518.2597222,2.418292172,207.4291667,4978.3,10635.96875,255263.25,0,0,0,0,10635.96875,255263.25,3.607811413
20,5,26.11479163,64.39729866,546.4229167,2.438948966,212.6791667,5104.3,10645.63781,255495.3075,0,0,0,0,10645.63781,255495.3075,4.338384256
20,6,25.96486099,62.6382637,544.0763889,2.45660911,212.6791667,5104.3,10639.06285,255337.5084,0,0,0,0,10639.06285,255337.5084,5.351971042
20,7,25.3609027,64.83286806,618.8309028,2.496951801,207.4291667,4978.3,10674.645,256191.48,0,0,0,0,10674.645,256191.48,6.675679808
20,8,25.16562492,69.72575685,555.9368056,2.513214526,207.4291667,4978.3,10638.1604,255315.8497,0,0,0,0,10638.1604,255315.8497,7.956879742
20,9,24.95008394,72.11633637,590.1572734,2.534324267,212.6791667,5104.3,10597.2925,254335.02,0,0,0,0,10597.2925,254335.02,10.37688164
20,10,25.242847,74.73008786,546.8548611,2.529822605,212.6791667,5104.3,10643.57508,255445.8019,0,0,0,0,10643.57508,255445.8019,13.16384483
20,11,25.46131924,76.08017839,537.0354167,2.536950945,207.4291667,4978.3,10666.52299,255996.5517,0,0,0,0,10666.52299,255996.5517,15.48440222
20,12,25.40199968,76.3593216,561.3924553,2.533893881,212.6791667,5104.3,10635.96875,255263.25,0,0,0,0,10635.96875,255263.25,18.40023037
20,13,25.11514988,75.84265849,603.8088195,2.541359491,207.4291667,4978.3,10661.88184,255885.1641,0,0,0,0,10661.88184,255885.1641,21.79451495
20,14,25.55344662,76.79079324,538.9655154,2.553627963,207.4291667,4978.3,10635.32415,255247.7795,0,0,0,0,10635.32415,255247.7795,25.23684732
20,15,25.77812489,78.29986114,551.4090278,2.530711924,207.4291667,4978.3,10623.07667,254953.84,0,0,0,0,10623.07667,254953.84,29.75880643
20,16,25.73763887,80.50818748,513.1901389,2.494428848,212.6791667,5104.3,10648.60299,255566.4718,0,0,0,0,10648.60299,255566.4718,36.01333688
20,17,26.0681795,81.47206544,493.8229249,2.465159708,212.6791667,5104.3,10597.42142,254338.1141,0,0,0,0,10597.42142,254338.1141,40.26502923
20,18,26.68326595,82.17712763,470.1388187,2.419247384,207.4291667,4978.3,10454.19038,250900.569,0,0,0,0,10454.19038,250900.569,44.57679656
20,19,26.60544244,82.25495766,554.6127613,2.388495835,207.4291667,4978.3,10610.18458,254644.43,0,0,0,0,10610.18458,254644.43,48.08393254
20,20,26.86444431,82.74694438,457.7119445,2.381732249,207.4291667,4978.3,10649.50544,255588.1305,0,0,0,0,10649.50544,255588.1305,51.18557468
20,21,26.44381942,82.77345135,462.6319998,2.297883254,212.6791667,5104.3,10660.20587,255844.9408,0,0,0,0,10660.20587,255844.9408,54.85216177
20,22,26.09936295,82.99022911,484.4292375,2.303892171,212.6791667,5104.3,10610.18458,254644.43,0,0,0,0,10610.18458,254644.43,57.78850251
20,23,25.59385472,82.78401349,540.026032,1.759261112,207.4291667,4978.3,10365.62176,248774.9223,0,0,0,0,10365.62176,248774.9223,60.33710855
20,24,26.4514923,83.14265541,558.4832983,0.715688117,207.4291667,4978.3,10528.70662,252688.9588,0,0,0,0,10528.70662,252688.9588,61.68764361
20,25,27.92321987,83.49372437,473.2617325,0.154381796,207.4291667,4978.3,10658.01421,255792.3411,0,0,0,0,10658.01421,255792.3411,63.37862762
20,26,26.8839582,83.13319013,489.6695139,0,212.6791667,5104.3,10635.96875,255263.25,0,0,0,0,10635.96875,255263.25,62.13924998
20,27,25.63388602,82.57159599,539.6450759,0,217.9291667,5230.3,10507.04792,252169.15,0,0,0,0,10507.04792,252169.15,63.43571767
21,0,26.60679371,42.86181141,656.6372411,0.498005613,25.98208333,623.57,11409.49375,273827.85,2964.85,71156.4,2806.645833,67359.5,17180.98958,412343.75,1.473440604
21,1,28.45027768,48.05770833,640.3798611,1.21676218,46.71416667,1121.14,11383.70958,273209.03,6088.285,146118.84,5776.46875,138635.25,23248.46333,557963.12,1.51830761
21,2,27.77166655,47.97472224,602.3166667,1.215549257,51.96416667,1247.14,11418.64713,274047.5311,6106.97045,146567.2908,5781.102979,138746.4715,23306.72056,559361.2934,1.611406375
21,3,26.21331326,44.56855104,560.3354167,1.213377979,46.71416667,1121.14,11416.32655,273991.8373,6098.83435,146372.0244,5786.455188,138874.9245,23301.61609,559238.7862,1.705317444
21,4,25.46749996,50.05424082,532.7368056,1.225711962,60.58875,1454.13,11396.60167,273518.44,6095.18,146284.32,5769.941667,138478.6,23261.72333,558281.36,1.990048972
21,5,25.11694433,49.1324305,521.9604167,1.231046534,61.92833333,1486.28,11383.70958,273209.03,6081.39,145953.36,5763.414583,138321.95,23228.51417,557484.34,2.527383748
21,6,25.17569432,52.67194681,638.8794138,1.23260833,30.69625,736.71,11411.29864,273871.1674,6109.9353,146638.4472,5777.382542,138657.181,23298.61648,559166.7956,3.29011313
21,7,25.53604541,61.47470103,612.4689222,1.228169528,42,1008,10721.57218,257317.7324,5727.2628,137454.3072,5421.6565,130119.756,21870.49148,524891.7956,4.08316418
21,8,25.99082076,58.52932443,510.9001263,1.222709432,36.21416667,869.14,11383.70958,273209.03,6088.285,146118.84,5763.414583,138321.95,23235.40917,557649.82,4.298050611
21,9,25.72699855,53.41446685,636.4269185,1.22906179,57.48208333,1379.57,11396.60167,273518.44,6095.18,146284.32,5769.941667,138478.6,23261.72333,558281.36,4.322419819
21,10,26.34456088,60.11098987,603.9021422,1.224008964,41.73208333,1001.57,11421.74123,274121.7895,6101.73025,146441.526,5776.142396,138627.4175,23299.61388,559190.733,5.533892403
21,11,26.08002818,60.44201392,514.2,1.22532606,56.94625,1366.71,11422.64368,274143.4482,6109.1079,146618.5896,5776.860375,138644.649,23308.61195,559406.6868,5.44413266
21,12,26.11569439,61.70173609,498.8881944,1.222930515,61.92833333,1486.28,11416.06871,273985.6491,6103.52295,146484.5508,5777.839438,138668.1465,23297.4311,559138.3464,6.004298846
21,13,26.37569426,65.08437495,581.1354167,1.218389962,35.94625,862.71,11417.8736,274028.9665,6113.45175,146722.842,5780.711354,138737.0725,23312.03671,559488.881,6.081308952
21,14,26.25874812,66.37759758,555.2840833,1.21266347,30.96416667,743.14,10661.75292,255882.07,5702.165,136851.96,5397.897917,129549.55,21761.81583,522283.58,6.339172871
21,15,27.02906647,68.28498933,557.3264831,1.206198999,50.35666667,1208.56,11409.49375,273827.85,6102.075,146449.8,5776.46875,138635.25,23288.0375,558912.9,6.926151379
21,16,27.91803391,71.44489929,637.0038314,1.193395822,51.96416667,1247.14,11396.60167,273518.44,6095.18,146284.32,5769.941667,138478.6,23261.72333,558281.36,7.158577895
21,17,28.09916655,75.05708326,673.4541667,1.178772243,61.92833333,1486.28,11396.60167,273518.44,6095.18,146284.32,5769.941667,138478.6,23261.72333,558281.36,7.259689172
21,18,28.23937498,78.44395834,575.3569444,1.154904368,36.21416667,869.14,11383.70958,273209.03,6102.075,146449.8,5776.46875,138635.25,23262.25333,558294.08,7.694597822
21,19,28.45180559,79.8256249,501.1534722,1.114816563,56.41041667,1353.85,11383.70958,273209.03,6088.285,146118.84,5763.414583,138321.95,23235.40917,557649.82,9.850825117
21,20,27.43729156,80.34715279,521.7569444,1.066756193,51.96416667,1247.14,11409.75159,273834.0382,6102.2129,146453.1096,5776.599292,138638.383,23288.56378,558925.5308,10.01923041
21,21,26.95543187,80.54216096,579.9444918,1.01539962,41.19625,988.71,10816.45792,259594.99,5778.01,138672.24,5469.695833,131272.7,22064.16375,529539.93,11.06600317
21,22,27.47055535,80.6825695,474.5180556,0.98571249,47.25,1134,11409.49375,273827.85,6102.075,146449.8,5769.941667,138478.6,23281.51042,558756.25,11.11952594
21,23,26.22548598,81.3246528,478.9805556,0.966576429,55.60666667,1334.56,11419.16281,274059.9075,6107.24625,146573.91,5774.836979,138596.0875,23301.24604,559229.905,11.78301183
21,24,25.97094901,80.95745444,454.458908,0.948085373,57.21416667,1373.14,11383.70958,273209.03,6102.075,146449.8,5763.414583,138321.95,23249.19917,557980.78,15.17743303
21,25,25.89396417,81.24332971,481.346516,0.922075523,34.60666667,830.56,11396.60167,273518.44,6095.18,146284.32,5763.414583,138321.95,23255.19625,558124.71,18.09389046
21,26,26.62211271,81.02638881,468.1270833,0.892220984,57.21416667,1373.14,11396.60167,273518.44,6095.18,146284.32,5763.414583,138321.95,23255.19625,558124.71,21.8954465
21,27,26.68326369,81.8285417,495.0596869,0.889803902,56.94625,1366.71,11402.27418,273654.5804,6098.2138,146357.1312,5779.340667,138704.176,23279.82865,558715.8876,22.93139292
22,0,31.00770815,46.77923597,450.6444444,1.27880151,511.3270833,12271.85,8737.996242,209711.9098,0,0,0,0,8737.996242,209711.9098,0.237154928
22,1,30.99673602,41.68798605,428.0854167,1.271538301,446.44,10714.56,8737.7384,209705.7216,0,0,0,0,8737.7384,209705.7216,0.502862199
22,2,29.22319447,39.41319446,451.9201389,1.30288223,542.0291667,13008.7,8733.612933,209606.7104,0,0,0,0,8733.612933,209606.7104,1.399736433
22,3,32.78006942,40.03479166,444.9694444,1.270077186,511.595,12278.28,8737.996242,209711.9098,0,0,0,0,8737.996242,209711.9098,1.759293957
22,4,30.43833328,40.40750004,436.7569444,1.311745424,415.7379167,9977.71,8737.480558,209699.5334,0,0,0,0,8737.480558,209699.5334,1.986428834
22,5,29.94999996,41.76090283,433.3770833,1.326083413,509.4516667,12226.84,8739.801133,209755.2272,0,0,0,0,8739.801133,209755.2272,2.285088359
22,6,28.9708391,48.20661251,447.6102872,1.348505743,476.0704167,11425.69,8737.996242,209711.9098,0,0,0,0,8737.996242,209711.9098,2.752224474
22,7,27.2697916,53.24182555,443.9604167,1.372797435,541.2254167,12989.41,8731.163438,209547.9225,0,0,0,0,8731.163438,209547.9225,2.775950245
22,8,27.63312486,52.86472219,436.7907486,1.377144919,494.1804167,11860.33,8732.968329,209591.2399,0,0,0,0,8732.968329,209591.2399,3.532747729
22,9,28.09805549,53.9506249,461.3104167,1.365097392,507.8441667,12188.26,8734.773221,209634.5573,0,0,0,0,8734.773221,209634.5573,4.080099679
22,10,30.11868041,56.83826377,453.9131944,1.32588586,447.7795833,10746.71,8737.7384,209705.7216,0,0,0,0,8737.7384,209705.7216,4.588152712
22,11,33.22780808,57.90629814,454.4159251,1.29567247,478.4816667,11483.56,8733.09725,209594.334,0,0,0,0,8733.09725,209594.334,4.871243321
22,12,34.06694425,57.78868059,435.7486111,1.289987757,415.47,9971.28,8732.839408,209588.1458,0,0,0,0,8732.839408,209588.1458,5.543810767
22,13,29.73469135,57.03430328,444.4405132,1.352522844,479.5533333,11509.28,7986.387783,191673.3068,224.57015,5389.6836,141.1155417,3386.773,8352.073475,200449.7634,5.939825145
22,14,30.37757985,57.45796845,442.1264595,1.359180444,511.595,12278.28,4364.485892,104747.6614,1398.0302,33552.7248,880.5035417,21132.085,6643.019633,159432.4712,6.471448466
22,15,32.60819314,56.74798617,435.1166667,1.333663491,575.4104167,13809.85,4361.907475,104685.7794,1396.72015,33521.2836,877.1747292,21052.1935,6635.802354,159259.2565,7.251269744
22,16,33.48076386,55.89493058,446.1180556,1.325480317,447.24375,10733.85,4362.294238,104695.0617,1396.85805,33524.5932,880.9604375,21143.0505,6640.112725,159362.7054,8.106763558
22,17,28.79329542,56.40704545,430.5948864,1.408897883,479.82125,11515.71,4361.649633,104679.5912,1397.7544,33546.1056,880.764625,21138.351,6640.168658,159364.0478,8.774445016
22,18,29.4089583,56.92486117,438.2291667,1.415578667,509.7195833,12233.27,4363.712367,104729.0968,1397.96125,33551.07,881.2867917,21150.883,6642.960408,159431.0498,9.581688869
22,19,30.21756933,56.36076386,439.6694444,1.418419755,463.74625,11129.91,4363.712367,104729.0968,1397.40965,33537.8316,877.5010833,21060.026,6638.6231,159326.9544,10.88959575
22,20,28.71555547,56.1990972,446.1909722,1.448782571,446.9758333,10727.42,4361.391792,104673.403,1396.927,33526.248,881.0909792,21146.1835,6639.409771,159345.8345,12.93949427
22,21,28.74097565,54.83903136,442.9871234,1.470464797,447.24375,10733.85,4364.22805,104741.4732,1396.927,33526.248,881.8089583,21163.415,6642.964008,159431.1362,14.3010458
22,22,28.14238484,54.81688698,451.9957615,1.496483042,511.3270833,12271.85,4364.099129,104738.3791,1396.85805,33524.5932,880.8298958,21139.9175,6641.787075,159402.8898,16.36449232
22,23,29.18194437,55.95687503,426.6875,1.511152924,495.2520833,11886.05,4364.614813,104750.7555,1397.2028,33532.8672,877.3052708,21055.3265,6639.122883,159338.9492,18.97604436
22,24,28.39521645,55.73399243,438.3836629,1.556304137,543.6366667,13047.28,4363.970208,104735.285,1397.82335,33547.7604,879.7202917,21113.287,6641.51385,159396.3324,21.00720043
22,25,30.58384317,55.07050771,429.900455,1.576291495,415.47,9971.28,4359.844742,104636.2738,1396.99595,33527.9028,880.6340833,21135.218,6637.474775,159299.3946,23.13789806
22,26,28.33087332,55.62942561,430.5398187,1.656775353,447.5116667,10740.28,4363.841288,104732.1909,1397.6165,33542.796,880.9604375,21143.0505,6642.418225,159418.0374,25.8299547
22,27,27.00059661,56.55926432,454.1417137,1.561576251,527.5616667,12661.48,4357.524167,104580.58,1396.16855,33508.0452,878.3496042,21080.3905,6632.042321,159169.0157,29.47227736
23,0,30.84872638,58.22287428,498.882839,0.45496431,543.9045833,13053.71,8732.839408,209588.1458,0,0,0,0,8732.839408,209588.1458,0.167719388
23,1,32.08726697,58.50898542,498.6201507,0.00087223,447.24375,10733.85,8708.473371,209003.3609,0,0,0,0,8708.473371,209003.3609,0.181787272
23,2,31.70340273,56.54715277,520.8264713,0.00078512,526.7579167,12642.19,8733.09725,209594.334,0,0,0,0,8733.09725,209594.334,0.265921009
23,3,30.93388884,59.05541664,534.6979167,0.714036949,525.4183333,12610.04,8719.302721,209263.2653,0,0,0,0,8719.302721,209263.2653,0.834947043
23,4,29.58402757,60.65756942,566.5298611,1.272380124,399.6629167,9591.91,8730.518833,209532.452,0,0,0,0,8730.518833,209532.452,1.450105558
23,5,31.31324449,59.53773711,525.3546456,1.258887073,464.0141667,11136.34,8731.5502,209557.2048,0,0,0,0,8731.5502,209557.2048,2.207629442
23,6,31.46862508,58.93713271,534.8208569,1.255170064,450.88625,10821.27,8711.954233,209086.9016,0,0,0,0,8711.954233,209086.9016,2.525696586
23,7,30.7743748,58.91166665,519.1694444,1.248989786,381.285,9150.84,8734.515379,209628.3691,0,0,0,0,8734.515379,209628.3691,3.771890018
23,8,30.25523693,60.64341959,518.9052443,1.244696878,480.3570833,11528.57,8734.128617,209619.0868,0,0,0,0,8734.128617,209619.0868,4.422024189
23,9,30.14791654,60.96395827,530.1986111,1.24750314,543.9045833,13053.71,8733.870775,209612.8986,0,0,0,0,8733.870775,209612.8986,5.158081096
23,10,28.88118051,60.39812497,549.6944444,1.259212769,493.6445833,11847.47,8721.365454,209312.7709,0,0,0,0,8721.365454,209312.7709,6.25431024
23,11,27.63611097,59.07958339,526.5638889,1.268615426,571.9275,13726.26,8739.543292,209749.039,0,0,0,0,8739.543292,209749.039,7.469327919
23,12,24.7916148,57.88454093,409.1372411,1.298376192,337.455,8098.92,8708.602292,209006.455,0,0,0,0,8708.602292,209006.455,9.254473889
23,13,25.95452794,59.31442204,464.380838,1.294148516,542.8329167,13027.99,8721.107613,209306.5827,0,0,0,0,8721.107613,209306.5827,11.14098865
23,14,29.14254583,59.58658783,448.3932674,1.263379655,399.9308333,9598.34,8718.787038,209250.8889,0,0,0,0,8718.787038,209250.8889,13.59063827
23,15,25.53666656,58.60520835,429.2069444,1.303657521,511.0591667,12265.42,8717.368908,209216.8538,0,0,0,0,8717.368908,209216.8538,15.92130149
23,16,27.08894647,59.30535202,454.770067,1.296773863,509.7195833,12233.27,8721.107613,209306.5827,0,0,0,0,8721.107613,209306.5827,18.77103263
23,17,27.15662592,59.00476052,440.6344349,1.303665334,446.1720833,10708.13,8737.7384,209705.7216,0,0,0,0,8737.7384,209705.7216,21.28616776
23,18,29.63497769,61.01226416,446.6387972,0.877910455,1565.089167,37562.14,4384.3397,105224.1528,0,0,0,0,4384.3397,105224.1528,25.63489562
23,19,31.00687477,60.85159722,472.6597222,1.09933439,1644.950417,39478.81,4380.729917,105137.518,0,0,0,0,4380.729917,105137.518,30.13595483
23,20,29.89793542,60.49745181,460.2597928,1.364489133,1724.127917,41379.07,4384.210779,105221.0587,0,0,0,0,4384.210779,105221.0587,34.57433697
23,21,30.04097215,60.31930554,439.1805556,1.257447733,1725.632917,41415.19,4383.566175,105205.5882,0,0,0,0,4383.566175,105205.5882,40.20964445
23,22,26.34837686,59.26726693,437.1803437,1.141810606,1665.1525,39963.66,4381.503442,105156.0826,0,0,0,0,4381.503442,105156.0826,46.10043918
23,23,27.15066316,59.57185581,449.8783687,1.240396773,1228.166667,29476,5012.184158,120292.4198,0,0,0,0,5012.184158,120292.4198,53.13088643
23,24,24.78069435,60.34201388,445.1756944,1.530992088,139.0708333,3337.7,8734.128617,209619.0868,0,0,0,0,8734.128617,209619.0868,62.94193842
23,25,24.65108514,60.64284605,452.6991172,1.464752134,130.9820833,3143.57,8735.031063,209640.7455,0,0,0,0,8735.031063,209640.7455,71.39719943
23,26,25.28810014,60.66030364,421.2519421,1.455495417,107.5708333,2581.7,8734.128617,209619.0868,0,0,0,0,8734.128617,209619.0868,74.61694021
23,27,27.03469861,61.05437147,399.479355,1.43158844,117.8029167,2827.27,8730.518833,209532.452,0,0,0,0,8730.518833,209532.452,78.92150947
24,0,25.7495503,55.23438962,508.3375365,0.704803324,95.99916667,2303.98,6674.231542,160181.557,0,0,0,0,6674.231542,160181.557,0.171071381
24,1,27.25291652,55.95778369,465.7909958,1.211677359,111.2133333,2669.12,8714.403729,209145.6895,0,0,0,0,8714.403729,209145.6895,0.207125144
24,2,32.32678386,55.36282085,461.1904693,1.157028594,129.1066667,3098.56,8734.902142,209637.6514,0,0,0,0,8734.902142,209637.6514,0.375799416
24,3,25.37060842,55.5411771,478.6910591,1.213166603,117.535,2820.84,8731.292358,209551.0166,0,0,0,0,8731.292358,209551.0166,0.397850568
24,4,26.06312729,56.23959277,479.7408074,1.21229828,115.6595833,2775.83,8730.00315,209520.0756,0,0,0,0,8730.00315,209520.0756,0.959476613
24,5,25.6183909,56.34650892,539.8530603,1.217868237,133.0170833,3192.41,8730.389913,209529.3579,0,0,0,0,8730.389913,209529.3579,1.931611533
24,6,25.38548843,56.88755745,460.0181753,1.221303676,114.1604167,2739.85,8711.954233,209086.9016,0,0,0,0,8711.954233,209086.9016,2.837903296
24,7,25.91199707,57.0491978,469.2513889,1.219798002,155.3566667,3728.56,8733.612933,209606.7104,0,0,0,0,8733.612933,209606.7104,3.608801567
24,8,25.49513885,56.65680556,456.3298611,1.222892676,128.3029167,3079.27,8718.142433,209235.4184,0,0,0,0,8718.142433,209235.4184,4.28353088
24,9,25.01465271,56.47774494,495.730117,1.229740339,124.1245833,2978.99,8731.163438,209547.9225,0,0,0,0,8731.163438,209547.9225,5.475328894
24,10,26.79451372,56.40562501,587.5854167,1.221947287,108.3745833,2600.99,8734.128617,209619.0868,0,0,0,0,8734.128617,209619.0868,7.228976469
24,11,25.5732126,56.27970032,561.1092836,1.22468802,127.23125,3053.55,8715.821858,209179.7246,0,0,0,0,8715.821858,209179.7246,9.292029778
24,12,25.17340266,56.68215279,499.0847222,1.233266855,115.6595833,2775.83,8736.449192,209674.7806,0,0,0,0,8736.449192,209674.7806,11.50251114
24,13,24.99850267,56.48993302,433.8531609,1.235117233,128.83875,3092.13,8717.497829,209219.9479,0,0,0,0,8717.497829,209219.9479,13.94596305
24,14,27.16972582,56.43634651,501.1484273,1.227947183,139.0708333,3337.7,8735.546746,209653.1219,0,0,0,0,8735.546746,209653.1219,17.17028868
24,15,31.20745972,57.70304095,531.9006579,1.210487067,145.82,3499.68,8731.292358,209551.0166,0,0,0,0,8731.292358,209551.0166,19.20997138
24,16,30.24624993,57.96277778,498.9861111,1.252613057,130.1783333,3124.28,8734.128617,209619.0868,0,0,0,0,8734.128617,209619.0868,22.74749132
24,17,30.5973081,57.359096,502.3843809,1.307623698,132.2133333,3173.12,8735.417825,209650.0278,0,0,0,0,8735.417825,209650.0278,27.88094514
24,18,26.24194436,57.56229165,510.3715278,1.397627122,128.035,3072.84,8737.093796,209690.2511,0,0,0,0,8737.093796,209690.2511,33.73875093
24,19,30.34374983,57.6140972,492.3256944,1.399201709,127.7670833,3066.41,8731.421279,209554.1107,0,0,0,0,8731.421279,209554.1107,41.40300922
24,20,30.78068608,58.18737522,482.6951742,1.41941249,128.5708333,3085.7,8733.999696,209615.9927,0,0,0,0,8733.999696,209615.9927,50.9887289
24,21,26.21153117,57.90338276,514.3382886,1.293389766,127.23125,3053.55,8731.5502,209557.2048,0,0,0,0,8731.5502,209557.2048,62.1038278
24,22,24.62097217,58.37069447,452.8875,1.296264553,120.9095833,2901.83,8737.093796,209690.2511,0,0,0,0,8737.093796,209690.2511,70.96984827
24,23,24.48452674,58.56080866,488.4041078,1.27816006,132.2133333,3173.12,8733.484013,209603.6163,0,0,0,0,8733.484013,209603.6163,85.13057678
24,24,24.33807939,58.84498563,469.9053879,1.25312558,135.4283333,3250.28,8736.707033,209680.9688,0,0,0,0,8736.707033,209680.9688,93.77275515
24,25,24.62798602,59.29861113,476.3861111,1.215663129,141.2141667,3389.14,8736.320271,209671.6865,0,0,0,0,8736.320271,209671.6865,102.8523319
24,26,25.65993045,58.63917016,478.7026365,1.212002975,129.9104167,3117.85,8733.870775,209612.8986,0,0,0,0,8733.870775,209612.8986,107.5139335
24,27,25.05262334,58.90327926,445.5356481,1.281492094,154.9804167,3719.53,8733.226171,209597.4281,0,0,0,0,8733.226171,209597.4281,111.3691049
25,0,30.4710204,57.98273429,622.4168079,1.058182972,479.2854167,11502.85,8735.675667,209656.216,0,0,0,0,8735.675667,209656.216,0.188794679
25,1,31.72222221,59.18958342,619.8826389,1.046890613,475.5345833,11412.83,8734.386458,209625.275,0,0,0,0,8734.386458,209625.275,0.195463434
25,2,31.17891296,58.54721738,647.1309866,1.043613185,541.2254167,12989.41,8736.449192,209674.7806,0,0,0,0,8736.449192,209674.7806,0.228737771
25,3,30.71916646,59.42298612,654.3423611,1.045043555,433.8479167,10412.35,8723.81495,209371.5588,0,0,0,0,8723.81495,209371.5588,0.777128046
25,4,29.48680535,61.03798608,695.3836511,1.051252383,575.94625,13822.71,8736.19135,209668.5924,0,0,0,0,8736.19135,209668.5924,2.098526811
25,5,30.98479892,59.83884138,652.4850146,1.040537492,448.0475,10753.14,8732.452646,209578.8635,0,0,0,0,8732.452646,209578.8635,2.740838099
25,6,31.12373309,58.98945878,664.1902538,1.035361855,479.82125,11515.71,8736.707033,209680.9688,0,0,0,0,8736.707033,209680.9688,2.748039849
25,7,31.46007521,58.63425612,644.1569444,1.02988015,415.8975,9981.54,8734.128617,209619.0868,0,0,0,0,8734.128617,209619.0868,3.896115158
25,8,31.86494924,59.08346987,643.5432674,1.026181259,575.1425,13803.42,8734.773221,209634.5573,0,0,0,0,8734.773221,209634.5573,4.469788467
25,9,31.73742699,59.07604628,656.7785664,1.027925001,495.52,11892.48,8738.125163,209715.0039,0,0,0,0,8738.125163,209715.0039,5.928881333
25,10,30.24762225,59.02709385,677.6706921,1.038812965,415.7379167,9977.71,8735.031063,209640.7455,0,0,0,0,8735.031063,209640.7455,7.621033662
25,11,28.68951383,58.56763884,650.5361111,1.045086336,462.4066667,11097.76,8732.839408,209588.1458,0,0,0,0,8732.839408,209588.1458,9.256686181
25,12,25.3447916,57.6758334,508.4652778,1.066135087,480.3570833,11528.57,8736.964875,209687.157,0,0,0,0,8736.964875,209687.157,11.18147345
